image_id,varroa_present,confidence,bbox_count
bee_1551.jpg,1,0.963,4
bee_1552.jpg,0,0.688,0
bee_1553.jpg,0,0.772,0
bee_1554.jpg,1,0.677,2
bee_1555.jpg,0,0.729,0
bee_1556.jpg,0,0.687,0
bee_1557.jpg,1,0.800,1
bee_1558.jpg,0,0.600,0
bee_1559.jpg,0,0.909,0
bee_1560.jpg,0,0.662,0
bee_1561.jpg,0,0.707,0
bee_1562.jpg,0,0.668,0
bee_1563.jpg,0,0.738,0
bee_1564.jpg,1,0.630,3
bee_1565.jpg,0,0.935,0
bee_1566.jpg,0,0.762,0
bee_1567.jpg,0,0.960,0
bee_1568.jpg,0,0.618,0
bee_1569.jpg,0,0.667,0
bee_1570.jpg,0,0.926,0
bee_1571.jpg,0,0.781,0
bee_1572.jpg,1,0.623,4
bee_1573.jpg,0,0.618,0
bee_1574.jpg,0,0.949,0
bee_1575.jpg,1,0.702,4
bee_1576.jpg,0,0.760,0
bee_1577.jpg,0,0.950,0
bee_1578.jpg,1,0.860,2
bee_1579.jpg,0,0.900,0
bee_1580.jpg,0,0.784,0
bee_1581.jpg,0,0.871,0
bee_1582.jpg,0,0.828,0
bee_1583.jpg,0,0.666,0
bee_1584.jpg,0,0.823,0
bee_1585.jpg,1,0.961,4
bee_1586.jpg,1,0.735,4
bee_1587.jpg,0,0.793,0
bee_1588.jpg,0,0.762,0
bee_1589.jpg,0,0.869,0
bee_1590.jpg,0,0.845,0
bee_1591.jpg,0,0.786,0
bee_1592.jpg,0,0.618,0
bee_1593.jpg,1,0.703,2
bee_1594.jpg,1,0.723,3
bee_1595.jpg,1,0.886,3
bee_1596.jpg,0,0.755,0
bee_1597.jpg,0,0.748,0
bee_1598.jpg,0,0.774,0
bee_1599.jpg,0,0.768,0
bee_1600.jpg,0,0.880,0
bee_1601.jpg,1,0.861,3
bee_1602.jpg,0,0.898,0
bee_1603.jpg,0,0.681,0
bee_1604.jpg,1,0.889,2
bee_1605.jpg,0,0.716,0
bee_1606.jpg,0,0.600,0
bee_1607.jpg,0,0.849,0
bee_1608.jpg,0,0.605,0
bee_1609.jpg,0,0.638,0
bee_1610.jpg,0,0.616,0
bee_1611.jpg,0,0.836,0
bee_1612.jpg,0,0.681,0
bee_1613.jpg,0,0.916,0
bee_1614.jpg,0,0.739,0
bee_1615.jpg,1,0.731,1
bee_1616.jpg,1,0.801,1
bee_1617.jpg,0,0.902,0
bee_1618.jpg,0,0.872,0
bee_1619.jpg,1,0.681,4
bee_1620.jpg,0,0.898,0
bee_1621.jpg,0,0.798,0
bee_1622.jpg,0,0.985,0
bee_1623.jpg,1,0.802,2
bee_1624.jpg,0,0.712,0
bee_1625.jpg,0,0.897,0
bee_1626.jpg,0,0.611,0
bee_1627.jpg,1,0.883,4
bee_1628.jpg,0,0.812,0
bee_1629.jpg,0,0.669,0
bee_1630.jpg,1,0.609,4
bee_1631.jpg,0,0.618,0
bee_1632.jpg,0,0.632,0
bee_1633.jpg,1,0.790,3
bee_1634.jpg,1,0.876,1
bee_1635.jpg,1,0.652,3
bee_1636.jpg,0,0.662,0
bee_1637.jpg,0,0.917,0
bee_1638.jpg,0,0.689,0
bee_1639.jpg,1,0.923,2
bee_1640.jpg,1,0.637,3
bee_1641.jpg,1,0.926,4
bee_1642.jpg,0,0.886,0
bee_1643.jpg,0,0.658,0
bee_1644.jpg,0,0.732,0
bee_1645.jpg,1,0.730,1
bee_1646.jpg,0,0.652,0
bee_1647.jpg,0,0.747,0
bee_1648.jpg,0,0.864,0
bee_1649.jpg,0,0.885,0
bee_1650.jpg,1,0.679,3
bee_1651.jpg,0,0.881,0
bee_1652.jpg,1,0.704,4
bee_1653.jpg,0,0.617,0
bee_1654.jpg,0,0.676,0
bee_1655.jpg,0,0.733,0
bee_1656.jpg,0,0.614,0
bee_1657.jpg,1,0.637,1
bee_1658.jpg,0,0.739,0
bee_1659.jpg,1,0.961,4
bee_1660.jpg,0,0.848,0
bee_1661.jpg,1,0.964,3
bee_1662.jpg,0,0.615,0
bee_1663.jpg,1,0.939,3
bee_1664.jpg,0,0.653,0
bee_1665.jpg,0,0.692,0
bee_1666.jpg,1,0.639,2
bee_1667.jpg,0,0.760,0
bee_1668.jpg,0,0.679,0
bee_1669.jpg,0,0.888,0
bee_1670.jpg,0,0.894,0
bee_1671.jpg,0,0.713,0
bee_1672.jpg,0,0.912,0
bee_1673.jpg,1,0.664,1
bee_1674.jpg,0,0.616,0
bee_1675.jpg,0,0.664,0
bee_1676.jpg,1,0.696,3
bee_1677.jpg,0,0.620,0
bee_1678.jpg,0,0.643,0
bee_1679.jpg,0,0.718,0
bee_1680.jpg,0,0.932,0
bee_1681.jpg,0,0.934,0
bee_1682.jpg,0,0.987,0
bee_1683.jpg,0,0.638,0
bee_1684.jpg,0,0.601,0
bee_1685.jpg,1,0.821,2
bee_1686.jpg,0,0.835,0
bee_1687.jpg,1,0.692,4
bee_1688.jpg,0,0.911,0
bee_1689.jpg,0,0.973,0
bee_1690.jpg,0,0.729,0
bee_1691.jpg,0,0.969,0
bee_1692.jpg,0,0.641,0
bee_1693.jpg,0,0.785,0
bee_1694.jpg,0,0.677,0
bee_1695.jpg,0,0.828,0
bee_1696.jpg,0,0.628,0
bee_1697.jpg,0,0.797,0
bee_1698.jpg,0,0.668,0
bee_1699.jpg,1,0.763,3
bee_1700.jpg,0,0.868,0
bee_1701.jpg,0,0.730,0
bee_1702.jpg,0,0.811,0
bee_1703.jpg,1,0.979,1
bee_1704.jpg,0,0.941,0
bee_1705.jpg,1,0.989,1
bee_1706.jpg,1,0.669,3
bee_1707.jpg,0,0.793,0
bee_1708.jpg,1,0.906,4
bee_1709.jpg,0,0.962,0
bee_1710.jpg,0,0.694,0
bee_1711.jpg,1,0.985,3
bee_1712.jpg,0,0.772,0
bee_1713.jpg,1,0.901,1
bee_1714.jpg,0,0.802,0
bee_1715.jpg,0,0.716,0
bee_1716.jpg,1,0.642,3
bee_1717.jpg,0,0.663,0
bee_1718.jpg,0,0.852,0
bee_1719.jpg,1,0.816,2
bee_1720.jpg,0,0.769,0
bee_1721.jpg,0,0.844,0
bee_1722.jpg,0,0.798,0
bee_1723.jpg,1,0.655,1
bee_1724.jpg,0,0.702,0
bee_1725.jpg,0,0.768,0
bee_1726.jpg,0,0.755,0
bee_1727.jpg,0,0.952,0
bee_1728.jpg,0,0.967,0
bee_1729.jpg,0,0.808,0
bee_1730.jpg,0,0.704,0
bee_1731.jpg,0,0.912,0
bee_1732.jpg,0,0.671,0
bee_1733.jpg,1,0.792,2
bee_1734.jpg,1,0.988,1
bee_1735.jpg,0,0.941,0
bee_1736.jpg,1,0.963,2
bee_1737.jpg,0,0.638,0
bee_1738.jpg,0,0.780,0
bee_1739.jpg,0,0.900,0
bee_1740.jpg,0,0.661,0
bee_1741.jpg,1,0.900,4
bee_1742.jpg,0,0.733,0
bee_1743.jpg,0,0.946,0
bee_1744.jpg,0,0.763,0
bee_1745.jpg,0,0.698,0
bee_1746.jpg,0,0.958,0
bee_1747.jpg,0,0.878,0
bee_1748.jpg,0,0.781,0
bee_1749.jpg,1,0.975,1
bee_1750.jpg,0,0.835,0
bee_1751.jpg,1,0.829,2
bee_1752.jpg,0,0.741,0
bee_1753.jpg,0,0.926,0
bee_1754.jpg,0,0.828,0
bee_1755.jpg,1,0.842,3
bee_1756.jpg,0,0.965,0
bee_1757.jpg,0,0.705,0
bee_1758.jpg,0,0.908,0
bee_1759.jpg,0,0.916,0
bee_1760.jpg,0,0.625,0
bee_1761.jpg,0,0.882,0
bee_1762.jpg,1,0.924,2
bee_1763.jpg,0,0.809,0
bee_1764.jpg,0,0.643,0
bee_1765.jpg,1,0.631,1
bee_1766.jpg,1,0.609,3
bee_1767.jpg,0,0.743,0
bee_1768.jpg,0,0.842,0
bee_1769.jpg,0,0.822,0
bee_1770.jpg,0,0.799,0
bee_1771.jpg,0,0.763,0
bee_1772.jpg,0,0.866,0
bee_1773.jpg,0,0.944,0
bee_1774.jpg,0,0.922,0
bee_1775.jpg,0,0.879,0
bee_1776.jpg,1,0.714,3
bee_1777.jpg,1,0.967,2
bee_1778.jpg,0,0.936,0
bee_1779.jpg,0,0.970,0
bee_1780.jpg,1,0.841,3
bee_1781.jpg,0,0.730,0
bee_1782.jpg,0,0.776,0
bee_1783.jpg,1,0.728,3
bee_1784.jpg,1,0.737,2
bee_1785.jpg,1,0.766,1
bee_1786.jpg,0,0.965,0
bee_1787.jpg,0,0.794,0
bee_1788.jpg,0,0.758,0
bee_1789.jpg,0,0.849,0
bee_1790.jpg,1,0.712,1
bee_1791.jpg,0,0.603,0
bee_1792.jpg,0,0.885,0
bee_1793.jpg,1,0.730,1
bee_1794.jpg,0,0.693,0
bee_1795.jpg,0,0.809,0
bee_1796.jpg,0,0.663,0
bee_1797.jpg,0,0.708,0
bee_1798.jpg,0,0.800,0
bee_1799.jpg,0,0.980,0
bee_1800.jpg,1,0.695,4
bee_1801.jpg,1,0.782,3
bee_1802.jpg,0,0.806,0
bee_1803.jpg,0,0.878,0
bee_1804.jpg,0,0.804,0
bee_1805.jpg,0,0.886,0
bee_1806.jpg,0,0.937,0
bee_1807.jpg,0,0.710,0
bee_1808.jpg,0,0.926,0
bee_1809.jpg,1,0.702,3
bee_1810.jpg,1,0.916,4
bee_1811.jpg,1,0.848,3
bee_1812.jpg,1,0.822,4
bee_1813.jpg,0,0.781,0
bee_1814.jpg,0,0.813,0
bee_1815.jpg,1,0.691,2
bee_1816.jpg,0,0.794,0
bee_1817.jpg,0,0.837,0
bee_1818.jpg,0,0.749,0
bee_1819.jpg,0,0.749,0
bee_1820.jpg,0,0.735,0
bee_1821.jpg,0,0.919,0
bee_1822.jpg,0,0.750,0
bee_1823.jpg,0,0.826,0
bee_1824.jpg,0,0.979,0
bee_1825.jpg,0,0.612,0
bee_1826.jpg,0,0.686,0
bee_1827.jpg,0,0.961,0
bee_1828.jpg,1,0.880,3
bee_1829.jpg,0,0.747,0
bee_1830.jpg,0,0.635,0
bee_1831.jpg,0,0.800,0
bee_1832.jpg,1,0.906,3
bee_1833.jpg,0,0.765,0
bee_1834.jpg,1,0.929,3
bee_1835.jpg,1,0.713,4
bee_1836.jpg,0,0.793,0
bee_1837.jpg,0,0.635,0
bee_1838.jpg,0,0.805,0
bee_1839.jpg,0,0.936,0
bee_1840.jpg,0,0.659,0
bee_1841.jpg,0,0.838,0
bee_1842.jpg,0,0.723,0
bee_1843.jpg,0,0.738,0
bee_1844.jpg,0,0.603,0
bee_1845.jpg,0,0.808,0
bee_1846.jpg,0,0.984,0
bee_1847.jpg,0,0.657,0
bee_1848.jpg,0,0.691,0
bee_1849.jpg,0,0.688,0
bee_1850.jpg,0,0.819,0
bee_1851.jpg,0,0.674,0
bee_1852.jpg,1,0.971,2
bee_1853.jpg,0,0.872,0
bee_1854.jpg,0,0.844,0
bee_1855.jpg,0,0.602,0
bee_1856.jpg,0,0.784,0
bee_1857.jpg,0,0.916,0
bee_1858.jpg,0,0.798,0
bee_1859.jpg,1,0.888,4
bee_1860.jpg,1,0.866,3
bee_1861.jpg,1,0.962,1
bee_1862.jpg,1,0.743,4
bee_1863.jpg,0,0.922,0
bee_1864.jpg,1,0.702,1
bee_1865.jpg,0,0.817,0
bee_1866.jpg,0,0.841,0
bee_1867.jpg,0,0.773,0
bee_1868.jpg,1,0.640,4
bee_1869.jpg,0,0.769,0
bee_1870.jpg,0,0.677,0
bee_1871.jpg,0,0.790,0
bee_1872.jpg,0,0.608,0
bee_1873.jpg,0,0.789,0
bee_1874.jpg,1,0.747,2
bee_1875.jpg,0,0.605,0
bee_1876.jpg,0,0.843,0
bee_1877.jpg,0,0.722,0
bee_1878.jpg,1,0.827,2
bee_1879.jpg,0,0.946,0
bee_1880.jpg,1,0.937,4
bee_1881.jpg,0,0.796,0
bee_1882.jpg,1,0.784,3
bee_1883.jpg,0,0.808,0
bee_1884.jpg,1,0.752,2
bee_1885.jpg,1,0.715,3
bee_1886.jpg,1,0.661,1
bee_1887.jpg,1,0.957,4
bee_1888.jpg,0,0.624,0
bee_1889.jpg,0,0.735,0
bee_1890.jpg,0,0.665,0
bee_1891.jpg,0,0.624,0
bee_1892.jpg,0,0.667,0
bee_1893.jpg,1,0.778,3
bee_1894.jpg,0,0.818,0
bee_1895.jpg,0,0.949,0
bee_1896.jpg,1,0.867,3
bee_1897.jpg,1,0.913,2
bee_1898.jpg,0,0.816,0
bee_1899.jpg,1,0.678,4
bee_1900.jpg,1,0.931,4
bee_1901.jpg,0,0.785,0
bee_1902.jpg,0,0.901,0
bee_1903.jpg,0,0.602,0
bee_1904.jpg,0,0.774,0
bee_1905.jpg,0,0.732,0
bee_1906.jpg,1,0.716,3
bee_1907.jpg,0,0.863,0
bee_1908.jpg,1,0.922,4
bee_1909.jpg,0,0.937,0
bee_1910.jpg,0,0.912,0
bee_1911.jpg,0,0.917,0
bee_1912.jpg,0,0.926,0
bee_1913.jpg,0,0.870,0
bee_1914.jpg,0,0.896,0
bee_1915.jpg,0,0.686,0
bee_1916.jpg,0,0.973,0
bee_1917.jpg,1,0.796,3
bee_1918.jpg,0,0.702,0
bee_1919.jpg,0,0.777,0
bee_1920.jpg,1,0.921,4
bee_1921.jpg,0,0.870,0
bee_1922.jpg,0,0.660,0
bee_1923.jpg,0,0.771,0
bee_1924.jpg,0,0.895,0
bee_1925.jpg,0,0.871,0
bee_1926.jpg,0,0.674,0
bee_1927.jpg,1,0.890,1
bee_1928.jpg,1,0.863,4
bee_1929.jpg,0,0.695,0
bee_1930.jpg,1,0.720,3
bee_1931.jpg,1,0.764,3
bee_1932.jpg,0,0.863,0
bee_1933.jpg,0,0.971,0
bee_1934.jpg,1,0.988,3
bee_1935.jpg,0,0.869,0
bee_1936.jpg,1,0.761,2
bee_1937.jpg,0,0.627,0
bee_1938.jpg,0,0.831,0
bee_1939.jpg,0,0.788,0
bee_1940.jpg,1,0.862,1
bee_1941.jpg,0,0.976,0
bee_1942.jpg,0,0.665,0
bee_1943.jpg,0,0.745,0
bee_1944.jpg,0,0.825,0
bee_1945.jpg,0,0.737,0
bee_1946.jpg,1,0.669,2
bee_1947.jpg,0,0.833,0
bee_1948.jpg,0,0.615,0
bee_1949.jpg,0,0.747,0
bee_1950.jpg,1,0.979,3
bee_1951.jpg,0,0.787,0
bee_1952.jpg,0,0.640,0
bee_1953.jpg,0,0.925,0
bee_1954.jpg,1,0.670,4
bee_1955.jpg,1,0.698,2
bee_1956.jpg,0,0.975,0
bee_1957.jpg,0,0.902,0
bee_1958.jpg,0,0.726,0
bee_1959.jpg,0,0.852,0
bee_1960.jpg,0,0.790,0
bee_1961.jpg,0,0.948,0
bee_1962.jpg,0,0.819,0
bee_1963.jpg,0,0.858,0
bee_1964.jpg,0,0.658,0
bee_1965.jpg,0,0.697,0
bee_1966.jpg,1,0.610,1
bee_1967.jpg,0,0.829,0
bee_1968.jpg,0,0.819,0
bee_1969.jpg,0,0.720,0
bee_1970.jpg,0,0.691,0
bee_1971.jpg,0,0.777,0
bee_1972.jpg,1,0.640,4
bee_1973.jpg,1,0.933,3
bee_1974.jpg,0,0.924,0
bee_1975.jpg,0,0.832,0
bee_1976.jpg,1,0.952,1
bee_1977.jpg,1,0.839,3
bee_1978.jpg,1,0.791,4
bee_1979.jpg,1,0.834,2
bee_1980.jpg,1,0.633,4
bee_1981.jpg,0,0.685,0
bee_1982.jpg,0,0.818,0
bee_1983.jpg,1,0.644,1
bee_1984.jpg,1,0.916,3
bee_1985.jpg,0,0.666,0
bee_1986.jpg,1,0.763,2
bee_1987.jpg,1,0.789,2
bee_1988.jpg,1,0.662,2
bee_1989.jpg,0,0.694,0
bee_1990.jpg,1,0.789,2
bee_1991.jpg,0,0.642,0
bee_1992.jpg,0,0.673,0
bee_1993.jpg,0,0.609,0
bee_1994.jpg,0,0.798,0
bee_1995.jpg,0,0.921,0
bee_1996.jpg,0,0.916,0
bee_1997.jpg,0,0.738,0
bee_1998.jpg,0,0.868,0
bee_1999.jpg,1,0.986,2
