Promedio Temperatura,Promedio Humedad,Promedio CO2,Promedio TVCO,Suma de Pesos,Nivel de Alerta General
23.639995680513252,50.07156113220972,731,747,0.5057923755775808,Alto
28.108847545611376,52.66846644631837,1186,350,0.40102217430606124,Alto
26.068615769630192,59.61383005455148,2029,2227,0.6339393869655013,Muy Alto
20.498589140442213,82.22546773339243,2825,55,0.8444752033268021,Muy Alto
36.03990015125474,56.66324941185766,2813,728,0.31452860648085523,Medio
23.91859776938728,54.100452042650915,1530,331,0.5464658707957804,Alto
20.222602233338904,75.3803345004734,416,1102,0.7214209814573187,Muy Alto
29.048419981655723,45.16590554719362,2405,1659,0.47632816252910076,Alto
23.262792077845393,61.29113918588722,2432,324,0.654669727975719,Muy Alto
32.34046112845401,60.801273287891576,2206,271,0.37955602381105147,Medio
29.258778461378448,49.597759767973535,1114,1694,0.4138953753975783,Alto
23.21903629688392,43.96311505596602,1218,857,0.5236069771891995,Alto
33.52196108293722,79.56955707443461,2094,639,0.4470554795793303,Alto
21.489433344973747,77.1867987857699,2113,737,0.7812334302231154,Muy Alto
31.57510101357122,39.31712293652884,1992,2161,0.3755930393049112,Medio
36.42975052957149,35.11615982779861,1340,702,0.10820088253756857,Bajo
22.623470118924224,54.30802786681279,1441,1054,0.6132576218055559,Alto
32.72002470287752,72.82224555770172,2215,1998,0.5099894476997932,Alto
28.38142276690317,54.74606868455729,1560,1660,0.48919380812263613,Alto
35.82760316629887,46.52500063881878,2544,1573,0.2958654340269412,Medio
29.187548577956314,79.2239252651116,1259,1323,0.5492272434153076,Alto
25.801946918007538,36.55897286705209,1816,1918,0.5028658536153929,Alto
26.139882805271093,67.94954099590265,1130,58,0.5125034768486965,Alto
29.022902264279367,59.9520060001547,1474,2207,0.5170336372663387,Alto
21.438358976962213,42.04555035807041,984,542,0.5351606144959135,Alto
22.063951430463838,75.07301209292183,2889,1518,0.8401074131315707,Muy Alto
35.77638078785002,46.47395548835435,2156,1411,0.2654137731486975,Medio
23.982604484948553,60.363112661175904,2696,667,0.6626012394791694,Muy Alto
21.06394514626107,81.17432035332666,2135,1040,0.8282851643354743,Muy Alto
30.463047213727762,63.353766399568784,2114,1059,0.4769797863484223,Alto
33.746614257928755,56.8632303863894,1113,2225,0.3474807322371332,Medio
25.49427704888003,42.44934227370511,2321,2238,0.5862636990902036,Alto
34.57585233980375,66.3684498836138,1090,1886,0.3520046200731317,Medio
21.9140306645998,58.85310540290983,1768,2488,0.7440603025534118,Muy Alto
33.41385462216618,63.583078726468834,1901,2169,0.4349358781480597,Alto
26.503178366697185,44.27643531365892,1259,1959,0.4878012740838867,Alto
23.8162489267695,38.734501768211636,978,37,0.42751792838315483,Alto
32.29964793046094,74.31847018757395,1675,951,0.44555401850181975,Alto
29.059262702988654,66.79382091923972,1948,2114,0.5735529319659741,Alto
25.03357511517073,45.608711522966054,863,1332,0.48122564916243,Alto
21.984949553574246,41.176092082048655,2253,1081,0.6195183767707417,Alto
35.84687388064234,51.41211692733633,2366,1537,0.30609763177063426,Medio
27.86655181971047,47.89507317729411,2182,2340,0.5417634853913135,Alto
25.494227023570506,39.51929106042054,1714,1723,0.5101270195919192,Alto
29.600300602038576,56.76576653283367,2649,1021,0.5008163682412183,Alto
28.61244010885219,62.09415624140223,2284,950,0.5284156319531303,Alto
26.79530533648932,56.01661559391939,2807,374,0.5550873869788974,Alto
29.236659886034857,55.74167734152334,1022,1859,0.4462691657693686,Alto
28.64192169135305,37.75736921014747,2312,2436,0.48381770997321905,Alto
33.954978098147635,75.82359904354409,2390,1957,0.49832790286402867,Alto
33.73042054064689,74.2166602770348,509,446,0.30867319931331183,Medio
35.02225919343777,65.06650092359197,429,624,0.23189791317961397,Medio
22.593424433527456,61.31994852977567,2228,1147,0.7006579589826909,Muy Alto
31.598165025815646,41.16957254181339,1342,1046,0.29031357824102266,Medio
28.084080168167812,77.25589822148854,1919,1990,0.6435688533212123,Muy Alto
28.92911983884894,54.82498565460489,2014,1533,0.49595068320356317,Alto
20.764230930516405,35.817206729450504,2835,766,0.6489584610505825,Muy Alto
34.10127604632626,37.922808914513084,2871,411,0.267665344649048,Medio
30.555100505204436,65.34198537023491,1300,1995,0.47875977795597063,Alto
22.87790063683604,68.37345551360062,1637,1635,0.7135372924659306,Muy Alto
33.54618732510406,36.840112871139425,1199,447,0.17697718925364425,Bajo
30.11252913680271,70.48876190768263,2568,211,0.5083592073213612,Alto
28.285913821414518,72.17015553102516,2840,934,0.6194473789216511,Alto
28.417653260417048,66.34401523856857,2081,900,0.539422511403037,Alto
36.304461113048056,62.91223730283377,1596,2383,0.3416014840969511,Medio
36.93100305611149,41.44275880417075,2438,693,0.19155277587931502,Medio
31.081320384847608,81.83920156227019,1634,912,0.5116582887593083,Alto
29.563647599401044,83.02041385120124,1147,283,0.500018814448379,Alto
32.36709612357306,49.525596136452634,2421,895,0.3678634957939051,Medio
22.375814543387325,50.90890472791225,1261,633,0.5726495356770697,Alto
28.22566539676336,80.99277148147226,2348,1728,0.6713321443970245,Muy Alto
26.68732999782179,84.75308362842979,1523,1510,0.6715837643738929,Muy Alto
27.595882368384615,78.6315274320647,1966,1806,0.6580165896887522,Muy Alto
34.578385566517554,80.977327299916,622,170,0.3108877052700514,Medio
29.93986191216088,44.05497786987106,2361,2304,0.47407789227364405,Alto
33.584744459313654,52.14730608165814,1782,2079,0.36357596771631556,Medio
33.513257211218146,84.77181348581485,2768,1963,0.5773009898088287,Alto
33.08272729835085,35.73074587101818,2646,622,0.2821843116663656,Medio
32.75617139335389,73.52311569853558,1372,2330,0.4763920888618926,Alto
22.231736650903542,41.13288494380101,635,1955,0.5547256454603892,Alto
23.423449750777348,81.46557707925547,824,2098,0.73316896706255,Muy Alto
22.31278092976587,66.66786660539807,2685,2185,0.8121990945396707,Muy Alto
36.80158999940786,73.10930130995536,2414,2190,0.41758527254884886,Alto
21.260527662388917,61.33606648486359,1154,1110,0.670501749836364,Muy Alto
33.81672539970312,61.80366452030425,2988,2430,0.4944398227556167,Alto
21.48695830427346,35.02391103368947,513,30,0.4465239140537167,Alto
20.090241171024793,37.161761531336495,419,334,0.50502970011424,Alto
23.02635599027345,51.65202354028513,2504,2183,0.7087405845802177,Muy Alto
36.201880378583766,66.11609293930606,2307,424,0.3095982345142677,Medio
35.78631993974385,57.785296516367524,2725,667,0.31873095982154326,Medio
25.11187060160394,46.504930020130466,2722,1278,0.5951248018612932,Alto
33.97332080012737,47.01870788657915,946,2243,0.2844129752637483,Medio
20.47764004298539,79.30483466514964,1051,1212,0.7774144377581987,Muy Alto
34.40993025602465,60.107369514127996,2792,1161,0.39657475467417713,Alto
35.126238868039074,54.358022645721164,1495,302,0.22770532075120897,Medio
36.84424812407005,80.89245801832526,1939,783,0.356973190821911,Medio
35.958560515805075,59.31194954831493,1326,1005,0.2513273233585014,Medio
34.40050619942257,52.33571828225191,2621,105,0.29832584284803604,Medio
36.696160451865126,69.15657041165602,808,1252,0.25773422928980233,Medio
31.04246027917776,82.44704123173868,2177,2262,0.6138885303011726,Alto
28.379091589032896,46.54725759447764,2514,1748,0.5128370286907539,Alto
26.788710916294672,83.64182514051785,2570,2382,0.7696739728116859,Muy Alto
26.21579831716594,65.0190631028214,406,845,0.4895158400016176,Alto
32.477123327963085,64.2818593307478,1088,1989,0.406068139418858,Alto
31.86941565659281,40.347153856010145,867,1465,0.2695883579788073,Medio
26.50302389669092,35.77806977280716,686,1230,0.3767599425323189,Medio
23.877463121502643,68.16472368483737,2766,925,0.7197093620212625,Muy Alto
34.81364840170946,70.01723654723239,1387,2380,0.4047934773874982,Alto
26.996732833815948,70.33468316771767,1350,1353,0.5754572082411918,Alto
21.322259421515334,78.61860138435503,1173,961,0.7457321337478195,Muy Alto
32.97095474841605,79.93590588824898,2126,749,0.4716210105707619,Alto
21.429328257238478,43.637699284322764,613,662,0.5259871451386492,Alto
29.013937040641263,42.297141725546865,2503,1402,0.4572265013975504,Alto
35.96789559967131,42.50376670966064,2778,2153,0.31484231304823096,Medio
24.89595736253027,69.71810201858918,881,2387,0.6525840935707262,Muy Alto
25.022824694393265,57.47054388675551,2507,1204,0.6334912165703903,Muy Alto
33.98387661762287,49.34154113042061,2681,1623,0.3722737589917804,Medio
23.666894178235015,83.27125153566955,2733,525,0.7769354025196913,Muy Alto
33.27653382517035,54.16033165794009,2705,2180,0.44358890838769177,Alto
33.593282116327636,37.41865012545775,631,77,0.12571058663891915,Bajo
22.57725146372309,75.12857164650003,1769,1448,0.7535978446559962,Muy Alto
35.49429803506908,83.41502224756152,2063,2378,0.49138850616010055,Alto
30.50245675562087,57.27641630617096,1741,1329,0.43670191973987293,Alto
29.974061375185727,54.70029477631997,1804,757,0.41567685845050356,Alto
31.648207343493482,79.30845172751141,2630,519,0.5259327772359492,Alto
30.573518899402472,63.558331839353045,644,649,0.3647009614611506,Medio
33.71854070413401,65.18743333882027,1826,62,0.3282824945340468,Medio
25.736153296911368,70.71458874861685,1076,1506,0.6033560505511576,Alto
35.7026297788218,53.472647525523705,794,359,0.1667784917431109,Bajo
35.66587485649784,53.61951934821762,630,130,0.1474369548418224,Bajo
29.536385709960964,75.05873558359055,814,1857,0.5176321985380834,Alto
33.79638734514001,37.723805361715954,2834,1977,0.3482098266698398,Medio
27.686113664451106,82.50323877795395,2696,1265,0.6930081738890437,Muy Alto
22.83205845955499,54.78909462829513,2697,1533,0.7099614968057572,Muy Alto
22.820252062036317,60.49611003693314,2988,531,0.7075002201813214,Muy Alto
30.300352518741647,49.9732202913203,1895,1308,0.4158219745162203,Alto
32.97125441573778,46.32101220855385,1871,709,0.29264875202095103,Medio
23.03010127698669,49.77424761629161,2808,1549,0.6878972031808379,Muy Alto
27.519422984060046,83.62128801701303,782,17,0.5253927552394242,Alto
29.595310914460022,41.70511490544458,2506,1382,0.43719412572608635,Alto
29.69020339241063,84.46494137264887,2210,1561,0.6301385911287946,Muy Alto
34.496969062018806,59.22416626802797,2612,2356,0.4361608897290802,Alto
34.60954239737603,40.50284993387691,620,363,0.12487141470692391,Bajo
36.13810097385603,51.961989295283715,2039,379,0.22480705958178893,Medio
24.56594878812686,61.024499024104564,1291,2118,0.6324914575875951,Muy Alto
22.148810819009263,82.81842227437593,672,603,0.6945385829775574,Muy Alto
30.031599436070444,73.56664382950822,2363,144,0.5095867298337682,Alto
32.143540364078774,38.226895544870914,473,2045,0.255264972498405,Medio
20.41440940852424,57.077966538876595,1618,1188,0.7062511140056517,Muy Alto
33.70811393109536,52.91615407702898,2580,1001,0.3611467570808926,Medio
36.47190032717719,43.45445741747461,761,801,0.11615582980484801,Bajo
31.17883539463163,42.182935775807266,2543,1627,0.40881330954061074,Alto
32.25392146479654,64.24802464409487,1175,68,0.3253537493308843,Medio
25.85842861072697,61.57025974303947,1458,1419,0.5753424841831672,Alto
35.00847985459237,52.06213205414241,1968,1653,0.3139656985989948,Medio
23.91286339463225,64.45943076100941,2621,136,0.6541293419401518,Muy Alto
35.492983463281995,54.24667598444293,1635,262,0.22351109987971682,Medio
29.26691257558595,48.84033458776197,2866,1904,0.5279254500409122,Alto
31.501728534386757,77.50782265275419,1070,1555,0.4751536299342456,Alto
21.605095431231017,49.95508755691295,1841,1330,0.6589810017624059,Muy Alto
28.900965292952698,75.45179768893371,2001,373,0.5392743328524708,Alto
36.89942959548316,40.1752916859947,551,1746,0.12078134273614588,Bajo
30.864195968342703,79.61463280775348,2466,33,0.5161189304977667,Alto
33.84485224981894,53.24355079894674,2859,1240,0.3874986454690159,Alto
36.76621809382471,51.77173795869851,799,2211,0.2177870892358424,Medio
35.85821727685777,51.994419666720546,1517,1732,0.2656862469450889,Medio
31.63816563038214,80.9049915451094,1438,2200,0.5412138529297171,Alto
26.24129076239675,61.24785305594358,2737,676,0.6060283989338879,Alto
36.45368468382003,45.45324818381245,2546,1231,0.256750503377155,Medio
25.681134907549996,83.10382478135358,736,306,0.5858547669907145,Alto
21.33213625851242,43.97546529604358,2953,1923,0.7348806666648213,Muy Alto
36.74379732016601,71.40907265504404,2469,2187,0.4142965836861304,Alto
32.21983753637228,52.52795379462161,1295,2039,0.3720523943817718,Medio
22.85655580581064,72.71472697444914,427,2115,0.6835565345983585,Muy Alto
26.60666780914935,46.78887662849095,1459,1520,0.4881746298570645,Alto
23.913488415162156,50.90138918954472,2109,339,0.5672694024509375,Alto
33.92626812952907,78.09424780289055,1024,2413,0.4478641128554067,Alto
21.40335917590731,63.37168994919321,2834,1354,0.7913364680563011,Muy Alto
35.525866189214085,68.83052430384666,2369,2187,0.4301543491440029,Alto
33.79508640729542,76.74654559133712,1722,2333,0.484212942903923,Alto
24.58004273940296,52.748207457709526,796,738,0.49566577274779994,Alto
20.874960157313602,50.711150091987456,523,105,0.5433179938277983,Alto
20.617907432531926,36.039583081310596,2569,1124,0.6549721237721948,Muy Alto
20.34449946685849,48.23497270505024,2625,874,0.7126759021371959,Muy Alto
29.234978898912278,63.82607986674865,1493,2184,0.5297063764408795,Alto
20.12769678917772,39.93569601620725,519,1345,0.5719688614005596,Alto
27.566112860776517,65.35270911918059,2412,115,0.5413969664361145,Alto
21.006577031643587,76.1339606336141,930,894,0.7245493971162074,Muy Alto
35.3071411286454,58.1027773683416,1270,2174,0.31658216103886644,Medio
26.979559653661866,49.62584014058188,1880,2492,0.5638270361189104,Alto
34.65866651885679,75.15203534976095,1213,234,0.32010077837719475,Medio
21.35546251824698,36.16778157459537,1287,2153,0.6052620840745231,Alto
32.9374226048331,41.533824872694076,1658,1791,0.309453811632558,Medio
31.39720709229977,51.84299357586208,617,2428,0.36894072094716707,Medio
33.31953592331017,56.71153395789652,444,1092,0.26325804100036726,Medio
36.98432330439148,71.94881621082718,2690,257,0.3310560308463467,Medio
26.179105808527833,76.13047628164799,2672,2325,0.7543728008794502,Muy Alto
28.119756026238598,66.0708110335236,1882,1025,0.5402761933965293,Alto
30.09765134478134,37.132690334604455,2447,707,0.36503198875797666,Medio
30.396878140981457,63.75035949501347,944,289,0.37179173643704067,Medio
28.55392452121951,82.84068072605699,1824,928,0.6002874619990567,Alto
28.153612506733364,73.93345396318907,1774,974,0.5679667779282117,Alto
21.442055803745372,82.69635781517825,1326,2468,0.8436742631446604,Muy Alto
24.296708375898177,66.34083830537438,839,900,0.579332583749939,Alto
35.862012934384104,61.74520191830673,2263,243,0.2868185225537691,Medio
23.05118146388129,39.15975745827998,702,872,0.47425644514535814,Alto
22.328413055924965,65.88099754829739,1127,1159,0.6628558223088782,Muy Alto
31.357955047268888,40.629393289617035,2587,795,0.35907050184012623,Medio
27.045141114170065,45.20344398684681,901,598,0.38958966890871444,Alto
25.795052388417567,44.60571272028002,1909,1798,0.5416479509047394,Alto
33.97286371987587,82.55101597696043,2493,689,0.47558895989291494,Alto
35.55270579957103,84.70785328067605,561,161,0.2970981654788141,Medio
34.70889228215345,73.17187177764191,2126,2444,0.4714424694166742,Alto
21.575766946541,50.538842571633545,434,191,0.521354508839697,Alto
24.1778401759996,79.10084824502586,2496,1133,0.7570901408148685,Muy Alto
36.299461335545715,70.78483407379105,2736,1980,0.43034096493969354,Alto
22.06176099216553,67.09605873379707,869,1311,0.6676361923696787,Muy Alto
35.468930032760724,50.575468188283175,561,2415,0.24382015045114874,Medio
28.93737075786402,42.775884696540544,1855,1600,0.4313134160951073,Alto
31.125772942643124,70.07865788710036,1996,1340,0.4967734711517781,Alto
27.984164979089226,60.44596812169472,1357,181,0.4442857082080406,Alto
33.29949305001492,83.43340776283779,1031,482,0.39893202860961646,Alto
31.92989257640886,65.58072670245993,2989,2339,0.5615385394080462,Alto
26.1289403449032,47.859741877940436,935,1132,0.455933404669336,Alto
23.109164440319926,77.13024654288071,540,660,0.6347323955886494,Muy Alto
29.68741242529463,63.096834339036036,808,9,0.3668775580679227,Medio
29.929059452731707,73.17205954777853,1270,134,0.442846433408315,Alto
21.524421198848742,63.50377606744037,2639,2220,0.8181202595996587,Muy Alto
26.28414270243676,35.31868187017554,604,733,0.3518329016501214,Medio
35.31294051712317,55.915766124629954,573,1788,0.24450045193737052,Medio
32.842643814933595,59.44264962025767,2259,341,0.3654768928144059,Medio
25.87140489095335,66.0492694810338,1493,1422,0.5987731879906414,Alto
33.39359502806083,83.81511973083568,1763,788,0.45784140287498143,Alto
32.94718391287061,68.67852866621939,863,461,0.3267096995149907,Medio
29.9651858966982,69.55283579562203,768,1667,0.4671458109348374,Alto
23.40266445019529,77.69034352904765,716,596,0.6368925712506568,Muy Alto
33.38151675516402,81.9021107377683,874,303,0.37101230098824034,Medio
25.179916898488166,44.07801970754281,2283,2378,0.6073389405393451,Alto
35.33049208445229,74.30512022900022,1638,2172,0.416244239511046,Alto
28.769592641116102,56.3915198370679,1232,573,0.4137712677040595,Alto
35.56938090902038,53.48107014353187,1864,1914,0.3110673951853911,Medio
30.04742886712207,48.81918069067895,1732,1274,0.4057611888951607,Alto
25.14271909866215,52.47893894774616,2535,358,0.5672613360186304,Alto
27.876069592417053,42.46006330442389,1730,1059,0.4261033162744364,Alto
27.50387387067952,59.47637774244177,1044,1593,0.5017072966341268,Alto
20.932087711990157,81.50862826731569,2084,2141,0.8833224142223977,Muy Alto
23.691708748902453,57.15962123536342,1102,281,0.5388176996077927,Alto
33.055817460890964,35.483727321074824,2395,1557,0.31119227595582155,Medio
28.03149155586702,83.64898997106373,2131,484,0.6164987025008787,Alto
34.28225724719213,60.14155923520494,1862,2171,0.3915929810598485,Alto
29.62692091444077,35.41460565396635,1208,2267,0.36871024059555246,Medio
28.264165186377504,36.85582311617659,1439,727,0.3544012778219208,Medio
35.75229866242176,40.88036560753508,2741,356,0.22460450761521014,Medio
27.322321300848582,69.73606003335445,1240,777,0.5289735002990373,Alto
24.69333998929723,66.12008740131738,1238,875,0.5904278153036324,Alto
28.79455823571744,40.151073055247174,2281,1209,0.43019405839877545,Alto
24.668719062988224,41.70384221220624,1951,1685,0.5566819405686056,Alto
35.468395627210896,48.83753853826929,1472,1935,0.2685147156904981,Medio
23.858693868947388,52.16148200860647,2887,1900,0.697669911187774,Muy Alto
22.757871805544166,36.51138196931381,2287,1052,0.5760043888074773,Alto
22.017060209076007,72.71878299380543,1009,2205,0.7474147931909254,Muy Alto
34.719911184640026,73.62066493873715,2299,781,0.4041077084835231,Alto
36.53867307412992,49.98281888536654,450,652,0.11931615516301419,Bajo
23.58771940857363,69.78113149658168,2698,1256,0.7473525030863095,Muy Alto
34.855875821374816,55.59092966555414,2407,1874,0.3728361315105927,Medio
20.963486745945673,38.57316750617037,1694,1048,0.5998816416101562,Alto
26.459662167297747,49.7347854349166,572,29,0.38031312427792574,Medio
34.02174190358776,67.81687276855047,730,32,0.2634566749071978,Medio
35.34786091019101,55.39227346542923,479,143,0.15625708421961734,Bajo
20.82577284142296,55.38011570755418,2640,2018,0.7892187701904716,Muy Alto
29.791035281917438,50.96067139069982,1104,2232,0.4306175386972378,Alto
25.99785923013056,46.180324105579835,2415,2270,0.5972742362678026,Alto
35.095380355086924,78.58341276526411,1271,980,0.3636178771296369,Medio
27.048981857477393,76.24955063098481,422,916,0.524289613206741,Alto
27.703922868675477,78.03771856176206,980,301,0.5191988287320463,Alto
21.58218956690138,53.943514475313734,2982,1929,0.7777395894024804,Muy Alto
22.795861796164115,47.384369766804255,2758,1233,0.664794687061366,Muy Alto
31.02805194444193,78.98045165211815,2634,1117,0.5708188008110827,Alto
27.895607012592695,36.93813282379594,2290,1442,0.4518919436240015,Alto
26.89264354040031,74.04656801960031,1074,1619,0.5919966319597016,Alto
24.323273436416116,59.98529057492943,2494,1088,0.65894603619298,Muy Alto
36.88462042336075,40.900607165305935,2384,457,0.175608998367355,Bajo
32.697721404045275,74.8682557752594,2835,1311,0.5256178831002383,Alto
23.220771743019952,56.795272465569354,1932,1294,0.6500667934616807,Muy Alto
27.953798357153325,37.08946725575406,2906,2100,0.520466991476322,Alto
22.471846123093925,63.86103535879043,2921,1482,0.775014128961533,Muy Alto
36.748635977791665,78.40927037142167,890,194,0.2549276810343173,Medio
27.272663128154882,41.09754708711053,1649,2202,0.4864799820376488,Alto
32.28464850676076,64.44056393719227,1380,2270,0.4437217354859114,Alto
23.492722211592415,49.69353713333466,1612,412,0.5462715547090712,Alto
23.323805121570754,39.257256659251816,1535,1377,0.5425283706132706,Alto
22.230717816229763,55.90454305021883,954,2323,0.6629531406986353,Muy Alto
32.68771438725842,66.28992416157593,2689,616,0.44237982703215933,Alto
31.632488378410535,76.50348820518136,654,1490,0.43792078193110695,Alto
25.40640703675142,71.92660190898958,820,2350,0.6432423502069108,Muy Alto
25.057976860207425,57.79918560830255,734,1418,0.5352404727854887,Alto
24.754689374183176,67.8633750347599,2505,734,0.6682646087871958,Muy Alto
26.689203560910414,78.87538175468686,1032,1923,0.632926510159687,Muy Alto
32.93167973344359,42.36637892428345,1024,1678,0.26917283812756515,Medio
23.806765557068484,71.36750888858906,1309,1691,0.6841853590629318,Muy Alto
32.821407107160965,78.74121711150165,401,604,0.3569951799239662,Medio
23.27053202063105,81.27994840338678,1821,2124,0.7991974726587101,Muy Alto
29.768057771033334,65.21361945361774,1659,230,0.4377383123309941,Alto
28.431489088046565,63.58645788042392,2853,683,0.5628872697291545,Alto
30.979956898537765,76.02486414319229,1832,1672,0.5352761123810983,Alto
23.757033950035034,49.002531658734604,2085,812,0.5837995010650093,Alto
24.059892697840628,78.17491500177934,2325,1142,0.7458848660604616,Muy Alto
20.835052074501792,76.0171696335509,989,351,0.7063986271600886,Muy Alto
35.78471347061276,62.495328702242915,2521,1450,0.3664146272883062,Medio
31.56161161383092,55.28200993497392,2219,1634,0.44127860483581627,Alto
25.85507753887135,76.82205089475141,1867,2338,0.7179269309800682,Muy Alto
30.26845125127212,53.71414663212705,1515,818,0.3877745472372052,Alto
23.69734639710511,44.3422015430384,2719,2356,0.6762425967371911,Muy Alto
31.109603025523356,68.01783128588205,2994,159,0.4920654504470495,Alto
21.366299566941567,81.40038087182407,1401,2402,0.8410399580593465,Muy Alto
33.38906089965365,71.21154512990515,2269,2019,0.48769872877812037,Alto
24.688695507358194,81.47385728157411,678,820,0.6271555105808989,Muy Alto
20.815401393205242,80.10086835140213,2617,847,0.8505478391564103,Muy Alto
31.38561930035959,74.63712731517911,2825,1631,0.5763006706864171,Alto
22.651466790128193,80.63149549740518,787,1376,0.7140296183404863,Muy Alto
36.20737676508833,83.04108388372427,1686,970,0.3786756143425499,Medio
34.134840088317674,44.78643386293969,408,2126,0.23041382303486033,Medio
21.078227475192346,58.16503744036914,1098,1389,0.670373955979834,Muy Alto
21.09703935298023,74.9393176304688,1009,1422,0.7464664189131434,Muy Alto
36.7500195971255,55.55412625192769,1810,1587,0.26866330697729307,Medio
22.54328017369829,35.59667557625317,2273,213,0.536539317499602,Alto
29.06779650829683,63.14995899696596,2529,872,0.5319592863900872,Alto
22.801046664448048,51.214219902669456,472,2099,0.5839226483556377,Alto
24.78976174183561,74.10355447614185,414,1920,0.6254782684128375,Muy Alto
36.4083523752937,50.25149995178042,1415,2061,0.25130208292767403,Medio
35.71824582286382,81.2697745421086,1810,2240,0.45257485474931475,Alto
26.91066883953887,43.6011044677017,1522,1928,0.4877506880570833,Alto
27.772130984265324,82.28782105660224,2328,1237,0.6655552906562354,Muy Alto
20.513878471440606,68.72226152830574,1984,2205,0.8306742686309383,Muy Alto
30.203716924691935,56.87542694018977,495,178,0.3112872546971748,Medio
31.447223631700105,56.34187880577331,542,1030,0.317403753734641,Medio
21.145403785377525,75.8005283922619,1865,2384,0.8480875696731025,Muy Alto
35.25367455484916,48.74060868152756,1537,421,0.2054401650095279,Medio
21.258378454847293,53.613261984940536,1059,1604,0.651358817897637,Muy Alto
25.175934313400695,41.133334767908394,957,853,0.4385169022903931,Alto
32.55395514668535,62.8737589183553,571,2350,0.38265250382477256,Medio
30.011373060413586,43.952650595330795,1328,72,0.30086235228301417,Medio
20.21298082328886,39.25010797767657,2261,118,0.6145740190289449,Alto
31.02674313094615,76.31482954314635,884,1467,0.4671684617297089,Alto
24.41733239951863,58.96329888698489,1275,909,0.5677773089878612,Alto
28.848898576526963,47.52800837729383,959,846,0.36529118628554313,Medio
23.49227625848353,84.03508138731286,2878,2183,0.874039251053051,Muy Alto
25.41054196555899,82.93586116132688,1555,973,0.6751048129178617,Muy Alto
27.74367673433167,69.45805503964185,2473,662,0.5860989048136762,Alto
23.00071058889985,76.31417435645183,767,767,0.6529827062560589,Muy Alto
22.23421090049095,67.83691554560909,1105,1017,0.6667342081073238,Muy Alto
32.16241531350453,56.313471851309934,2598,1049,0.42450882979005117,Alto
22.7590852271876,43.31311754170865,1172,2035,0.5871870736225968,Alto
29.694079345663454,80.35443389277114,2856,1662,0.6549005626991478,Muy Alto
26.76852815829452,73.34690814332441,1823,938,0.6055470065641662,Alto
33.49287079056624,35.13069702948118,1993,1460,0.267762939709232,Medio
20.02147054422264,38.25676155354766,1710,1556,0.6503296129414211,Muy Alto
35.19414730848089,74.27186174329327,2230,1395,0.4190691028613789,Alto
29.032816717609037,54.543495820240096,1955,832,0.4543928508969697,Alto
25.35496529043956,37.53694404394056,512,1000,0.39587061913787014,Alto
21.72685273314869,56.688888793634305,1258,1377,0.6542444713911286,Muy Alto
24.45414218554543,47.23385439377665,2160,1166,0.5772341787471258,Alto
20.94588654243173,54.609529412268955,665,1706,0.6456140487590991,Muy Alto
31.299345764292088,73.18441965778368,2287,1808,0.5471519402886619,Alto
26.80526021655583,69.46082318971942,2945,2144,0.7127908121644614,Muy Alto
25.476051765559237,37.66964412546802,1370,546,0.42409666729052864,Alto
36.756869976774844,57.94925577774212,2673,1262,0.3174741985246779,Medio
26.158723585943843,48.651164758887425,1818,1034,0.5085257574657837,Alto
23.792787319317014,48.676813953147224,773,656,0.49300008764235476,Alto
34.1854434780012,84.1256203251564,2266,495,0.45386357800089794,Alto
29.24836968867889,81.5379502352735,683,692,0.4928831074761171,Alto
27.523688882158037,35.07124950851108,465,955,0.31774842920344976,Medio
20.580697748396254,75.51747725838288,2615,2040,0.8923154114285066,Muy Alto
35.6310285374421,67.91758576029022,1620,230,0.282774646610304,Medio
25.828466816539684,50.745599160043234,1298,541,0.47223993960980193,Alto
23.8143540954582,51.34708555809475,871,1958,0.5737352163093563,Alto
29.09364239291485,37.46612961760711,2191,234,0.3565231392152441,Medio
28.77665003783046,41.90065813706495,1917,1690,0.4397857100259567,Alto
22.646870212175585,75.67422443938018,2700,778,0.7793835799154699,Muy Alto
36.35741668050521,82.82011957296007,2705,1488,0.4609502568173915,Alto
22.000224145797528,46.73269206592197,2921,557,0.6617144663970744,Muy Alto
23.01965424776771,44.09019138813115,1205,2449,0.6054625543821675,Alto
28.76196554883015,59.27035981022562,1552,639,0.4506653604614805,Alto
25.113352645563964,46.56952260467127,2578,2413,0.6410114618584442,Muy Alto
23.628922425062772,45.705685475771105,496,2368,0.5484952905896212,Alto
29.020246602782372,53.19812561997833,630,1978,0.4217595332864752,Alto
21.29529991421252,53.59178038256162,937,805,0.6043535256340961,Alto
27.15649078069741,80.62313890938697,710,15,0.5167223677987596,Alto
32.978119523044896,49.14270508140829,1363,1188,0.2977295010251483,Medio
22.032721739911885,68.50401735297206,2918,689,0.7714506332623647,Muy Alto
30.5794210147012,52.191467279095846,515,1849,0.35963490207207865,Medio
29.842663471696742,59.181207803587725,1979,1739,0.49880053020207327,Alto
25.607199766764325,61.85467126308256,1563,1685,0.6030307182410344,Alto
24.537384318404612,56.352716324287414,759,1621,0.5542789652939335,Alto
31.32001683095081,74.72777413013239,2618,1173,0.5438656188783321,Alto
36.69402037737447,42.690674504330374,1079,1962,0.18151527764423964,Bajo
34.917114548654745,48.77883727710582,2159,424,0.2535474561083631,Medio
